"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","task","correct","detect","correct_key","tasknum","practice_accuracy","practice","nback","n","number_practice_combines","response","BDMquizgrade","slider_start","stimnum","TOT","overall","performance_by_block","points_list","value_list","offer_list"
"","html-keyboard-response","644","1005397","0.0-3.0-14.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","645","1006134","0.0-3.0-14.0-2.0-12.0","733.3500001113862","<p>T</p>","75","combine","true","true","75","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","646","1006916","0.0-3.0-14.0-2.0-13.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","647","1007230","0.0-3.0-14.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","648","1008744","0.0-3.0-14.0-2.0-15.0","null","<p>E</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","649","1008750","0.0-3.0-14.0-2.0-16.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","650","1009063","0.0-3.0-14.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","651","1010578","0.0-3.0-14.0-2.0-18.0","null","<p>E</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","652","1010584","0.0-3.0-14.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","653","1010900","0.0-3.0-14.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","654","1011331","0.0-3.0-14.0-2.0-21.0","427.1400000434369","<p>T</p>","75","combine","false","true","72","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","655","1012412","0.0-3.0-14.0-2.0-22.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","656","1012728","0.0-3.0-14.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","657","1013355","0.0-3.0-14.0-2.0-24.0","623.7900000996888","<p>T</p>","75","combine","true","true","75","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","658","1014233","0.0-3.0-14.0-2.0-25.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","659","1014536","0.0-3.0-14.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","660","1016058","0.0-3.0-14.0-2.0-27.0","null","<p>R</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","661","1016064","0.0-3.0-14.0-2.0-28.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","662","1016378","0.0-3.0-14.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","663","1017891","0.0-3.0-14.0-2.0-30.0","null","<p>R</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","664","1017898","0.0-3.0-14.0-2.0-31.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","665","1018208","0.0-3.0-14.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","666","1018806","0.0-3.0-14.0-2.0-33.0","594.3500001449138","<p>T</p>","75","combine","false","true","72","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","667","1019727","0.0-3.0-14.0-2.0-34.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","668","1020041","0.0-3.0-14.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","669","1021032","0.0-3.0-14.0-2.0-36.0","987.8549999557436","<p>R</p>","72","combine","true","false","72","9","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","670","1021561","0.0-3.0-14.0-2.0-37.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","671","1021873","0.0-3.0-14.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","672","1023396","0.0-3.0-14.0-2.0-39.0","null","<p>R</p>","null","combine","false","false","72","9","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","673","1023403","0.0-3.0-14.0-2.0-40.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","674","1023706","0.0-3.0-14.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","675","1024776","0.0-3.0-14.0-2.0-42.0","1066.774999955669","<p>R</p>","72","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","676","1025212","0.0-3.0-14.0-2.0-43.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","677","1025529","0.0-3.0-14.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","678","1027775","0.0-3.0-14.0-3.0","2243.9949999097735","<p style='font-size:25px'>Great job! You earned 4.56 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","679","1039504","0.0-3.0-16.0-0.0","11725.205000024289","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","10","","","","","","52","","13.133186380669514","","","","","","",""
"","html-keyboard-response","680","1042766","0.0-3.0-17.0-0.0","3259.330000029877","<p style='font-size':25px> You want <strong> 3.08 </strong> points. </p> <p> The computer offers <strong>3.24</strong> points. </p><p> You will be given 3.24 points if you achieve at least 80% accuracy on this task. </p><img src=""./static/img/fractal1.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","681","1042881","0.0-3.0-18.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","682","1045671","0.0-3.0-18.0-1.0-0.0","2788.504999829456","<p>In this task, you will need to press <strong>H</strong> every time you see the same letter you saw 3 letters ago.</p> <p>If the image on screen was not the one you saw 3 letters ago, do not press anything.</p><p>If you see a T, press <strong>K</strong> as fast as you can.</p><p>Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","683","1047185","0.0-3.0-18.0-2.0-0.0","null","<p>E</p>","null","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","684","1047188","0.0-3.0-18.0-2.0-1.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","685","1047502","0.0-3.0-18.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","686","1049015","0.0-3.0-18.0-2.0-3.0","null","<p>X</p>","null","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","687","1049021","0.0-3.0-18.0-2.0-4.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","688","1049332","0.0-3.0-18.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","689","1050842","0.0-3.0-18.0-2.0-6.0","null","<p>R</p>","null","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","690","1050848","0.0-3.0-18.0-2.0-7.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","691","1051151","0.0-3.0-18.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","692","1051604","0.0-3.0-18.0-2.0-9.0","449.58500005304813","<p>E</p>","72","combine","true","false","72","10","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","693","1052669","0.0-3.0-18.0-2.0-10.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","694","1052983","0.0-3.0-18.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","695","1054491","0.0-3.0-18.0-2.0-12.0","null","<p>E</p>","null","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","696","1054497","0.0-3.0-18.0-2.0-13.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","697","1054800","0.0-3.0-18.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","698","1056308","0.0-3.0-18.0-2.0-15.0","null","<p>X</p>","null","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","699","1056314","0.0-3.0-18.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","700","1056630","0.0-3.0-18.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","701","1057316","0.0-3.0-18.0-2.0-18.0","682.7899999916553","<p>E</p>","72","combine","true","false","72","10","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","702","1058136","0.0-3.0-18.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","703","1058438","0.0-3.0-18.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","704","1059347","0.0-3.0-18.0-2.0-21.0","905.7099998462945","<p>R</p>","72","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","705","1059944","0.0-3.0-18.0-2.0-22.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","706","1060246","0.0-3.0-18.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","707","1061766","0.0-3.0-18.0-2.0-24.0","null","<p>X</p>","null","combine","false","false","72","10","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","708","1061772","0.0-3.0-18.0-2.0-25.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","709","1062077","0.0-3.0-18.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","710","1063589","0.0-3.0-18.0-2.0-27.0","null","<p>X</p>","null","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","711","1063597","0.0-3.0-18.0-2.0-28.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","712","1063912","0.0-3.0-18.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","713","1064454","0.0-3.0-18.0-2.0-30.0","538.6149999685585","<p>T</p>","75","combine","true","true","75","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","714","1065418","0.0-3.0-18.0-2.0-31.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","715","1065726","0.0-3.0-18.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","716","1066346","0.0-3.0-18.0-2.0-33.0","615.775000071153","<p>T</p>","75","combine","true","true","75","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","717","1067239","0.0-3.0-18.0-2.0-34.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","718","1067542","0.0-3.0-18.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","719","1067907","0.0-3.0-18.0-2.0-36.0","362.03499999828637","<p>X</p>","72","combine","true","false","72","10","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","720","1069058","0.0-3.0-18.0-2.0-37.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","721","1069369","0.0-3.0-18.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","722","1070875","0.0-3.0-18.0-2.0-39.0","null","<p>E</p>","null","combine","false","false","90","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","723","1070881","0.0-3.0-18.0-2.0-40.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","724","1071183","0.0-3.0-18.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","725","1071770","0.0-3.0-18.0-2.0-42.0","583.1049999687821","<p>T</p>","75","combine","false","true","72","10","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","726","1072700","0.0-3.0-18.0-2.0-43.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","727","1073003","0.0-3.0-18.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","728","1074593","0.0-3.0-18.0-3.0","1587.6700000371784","<p style='font-size:25px'>Great job! You earned 3.24 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","729","1080619","0.0-3.0-20.0-0.0","6020.865000085905","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","11","","","","","","52","","49.78171106792237","","","","","","",""
"","html-keyboard-response","730","1082187","0.0-3.0-21.0-0.0","1565.154999960214","<p style='font-size':25px> You want <strong> 3.08 </strong> points. </p> <p> The computer offers <strong>1.52</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","731","1082301","0.0-3.0-23.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","732","1084888","0.0-3.0-23.0-1.0-0.0","2583.854999858886","<p>In this task, you will need to press <strong>K</strong> every time you see the target letter <strong>T</strong>. </p><p>You must respond while the letter is on screen or your answer will not count.</p><p> Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","","",""
"","categorize-html","733","1086401","0.0-3.0-23.0-2.0-0.0","null","<p>E</p>","null","detection","false","false","90","11","","","","","","","","","0","","","","","",""
"","html-keyboard-response","734","1086405","0.0-3.0-23.0-2.0-1.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","735","1086720","0.0-3.0-23.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","736","1088228","0.0-3.0-23.0-2.0-3.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","","2","","","","","",""
"","html-keyboard-response","737","1088235","0.0-3.0-23.0-2.0-4.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","738","1088538","0.0-3.0-23.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","739","1090055","0.0-3.0-23.0-2.0-6.0","null","<p>R</p>","null","detection","false","false","90","11","","","","","","","","","1","","","","","",""
"","html-keyboard-response","740","1090060","0.0-3.0-23.0-2.0-7.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","741","1090369","0.0-3.0-23.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","742","1091877","0.0-3.0-23.0-2.0-9.0","null","<p>R</p>","null","detection","false","false","90","11","","","","","","","","","1","","","","","",""
"","html-keyboard-response","743","1091882","0.0-3.0-23.0-2.0-10.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","744","1092185","0.0-3.0-23.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","745","1093700","0.0-3.0-23.0-2.0-12.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","","2","","","","","",""
"","html-keyboard-response","746","1093707","0.0-3.0-23.0-2.0-13.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","747","1094021","0.0-3.0-23.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","748","1095530","0.0-3.0-23.0-2.0-15.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","","2","","","","","",""
"","html-keyboard-response","749","1095536","0.0-3.0-23.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","750","1095838","0.0-3.0-23.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","751","1096252","0.0-3.0-23.0-2.0-18.0","410.49000015482306","<p>T</p>","75","detection","true","true","75","11","","","","","","","","","3","","","","","",""
"","html-keyboard-response","752","1097351","0.0-3.0-23.0-2.0-19.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","753","1097669","0.0-3.0-23.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","754","1099194","0.0-3.0-23.0-2.0-21.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","","2","","","","","",""
"","html-keyboard-response","755","1099204","0.0-3.0-23.0-2.0-22.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","756","1099516","0.0-3.0-23.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","757","1101034","0.0-3.0-23.0-2.0-24.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","","2","","","","","",""
"","html-keyboard-response","758","1101041","0.0-3.0-23.0-2.0-25.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","759","1101348","0.0-3.0-23.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","760","1102856","0.0-3.0-23.0-2.0-27.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","","2","","","","","",""
"","html-keyboard-response","761","1102863","0.0-3.0-23.0-2.0-28.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","762","1103179","0.0-3.0-23.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","763","1104699","0.0-3.0-23.0-2.0-30.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","","2","","","","","",""
"","html-keyboard-response","764","1104705","0.0-3.0-23.0-2.0-31.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","765","1105006","0.0-3.0-23.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","766","1106513","0.0-3.0-23.0-2.0-33.0","null","<p>E</p>","null","detection","false","false","90","11","","","","","","","","","0","","","","","",""
"","html-keyboard-response","767","1106520","0.0-3.0-23.0-2.0-34.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","768","1106829","0.0-3.0-23.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","769","1108337","0.0-3.0-23.0-2.0-36.0","null","<p>E</p>","null","detection","false","false","90","11","","","","","","","","","0","","","","","",""
"","html-keyboard-response","770","1108343","0.0-3.0-23.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","771","1108648","0.0-3.0-23.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","772","1108989","0.0-3.0-23.0-2.0-39.0","337.3849999625236","<p>T</p>","75","detection","true","true","75","11","","","","","","","","","3","","","","","",""
"","html-keyboard-response","773","1110157","0.0-3.0-23.0-2.0-40.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","774","1110461","0.0-3.0-23.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","775","1110979","0.0-3.0-23.0-2.0-42.0","513.7799999210984","<p>T</p>","75","detection","true","true","75","11","","","","","","","","","3","","","","","",""
"","html-keyboard-response","776","1111968","0.0-3.0-23.0-2.0-43.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","777","1112269","0.0-3.0-23.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","778","1113016","0.0-3.0-23.0-3.0","743.6250001192093","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","779","1120757","0.0-4.0-0.0","7739.530000137165","<p>This experiment is almost over. Please press <strong>M</strong> if you'd like to read more about the process we used to determine the points you earned and why asking for your true fair wage is the best strategy.</p><p>[Press the space bar to move on.]</p>","77","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","780","1146623","0.0-5.0-0.0-0.0","25872.304999968037","<p>Why is the best strategy to ask for <strong> what you truly believe is a fair wage for you</strong>?</p><p>Because the payment process of this experiment has one special rule.</p><p>Its an unusual rule, but its implications are simple.</p><p>There is no way of gaming the process.</p><p>The <strong> best </strong> thing you can do in every trial is <strong> ask yourself how many points you want to be paid if you achieve at least 80% accuracy that round, and then ask for that amount.</strong></p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","781","1165703","0.0-5.0-1.0-0.0","19077.724999981","<p>What is the rule? Once you tell us what you think is a fair wage for you, the computer will present you with a <strong> random counter-offer. </strong></p><p>If you ask for fewer points than the computer offers you, then you will complete the task and be given the points the computer offered.</p><p>For example, say you ask for 3 points and the computer offers 4, then if you complete the task with at least 80% accuracy, you will be given 4 points.</p><p>If you ask for more points than the computer offers you, then you will do a different task on that round. The alternate task is worth <strong> 1 point. </strong></p><p>For example, if you ask for 5 points and the computer offers 4 points, then you will do something else and be given 1 point.</p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","782","1193049","0.0-5.0-2.0-0.0","27343.205000041053","<p>Why is it in your best interest to ask for a truly fair wage?</p><p>You might think your best strategy is to always ask for a lot of points. This is <strong>not the case.</strong></p><p>The points you earn are determined by the computer's random offer, and <strong> not </strong> just what you ask for.</p><p>Thus, if you ask for more than your truly fair wage, you will not affect your final point payment. Instead, you might lose the opportunity to do that task and earn more than 1 point.</p><p>This happens if the computer's random number lies between your true fair wage and the value you reported.</p><p>It follows that by asking for a fair wage for you, you will earn that amount or more if the computer offers to pay as much as your fair wage.</p><p>What happens if you ask for less than a truly fair wage? Then you will earn fewer points than you believe you deserve!</p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","783","1194875","0.0-5.0-3.0-0.0","1823.7300000619143","<p>We hope this explanation has cleared things up.</p><p>Press the space bar to continue.</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","784","1201981","0.0-6.0-0.0","7103.310000151396","<p>Thank you for your participation! This experiment is now over.</p><p>You earned 23 points total.</p><p>Please submit your work and we will bonus you within 48 hours.</p><p>[Press space bar to close this experiment.]</p>","32","","","","","","","","","","","","","","","1194875","97.25","100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,87.00,100.00","1,1,1,1,1,1,1,4.04,1,4.56,3.24,1","4.36,3.88,4.04,4.04,4.04,4.04,1.96,3.08,3.56,4.36,3.08,3.08","3.00,3.64,1.84,1.00,2.56,1.20,1.12,4.04,1.60,4.56,3.24,1.52"
"true","fullscreen","785","1202987","0.0-7.0","","","","","","","","","","","","","","","","","","","","","","",""
