"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","task","correct","switch","rule","stimnum","prob_switch","correct_key","tasknum","practice","practice_accuracy","number_practice_combines","response","BDMquizgrade","task_displayed","slider_start","responses","question_order","TOT","overall","performance_by_block","points_list","value_list","offer_list","exp_version","n_switch_rule_sides"
"","html-keyboard-response","553","1145183","0.0-3.0-10.0-2.0-19.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","554","1145501","0.0-3.0-10.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","555","1146593","0.0-3.0-10.0-2.0-21.0","1088.6450000107288","<p style=""color: blue"" >4</p>","83","n-switch","true","true","1","3","0.9","83","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","556","1147022","0.0-3.0-10.0-2.0-22.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","557","1147338","0.0-3.0-10.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","558","1148237","0.0-3.0-10.0-2.0-24.0","890.2149999630637","<p style=""color: red"" >9</p>","75","n-switch","true","true","2","7","0.9","75","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","559","1148850","0.0-3.0-10.0-2.0-25.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","560","1149165","0.0-3.0-10.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","561","1150158","0.0-3.0-10.0-2.0-27.0","989.2499999841675","<p style=""color: blue"" >1</p>","83","n-switch","true","true","1","0","0.9","83","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","562","1150680","0.0-3.0-10.0-2.0-28.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","563","1150984","0.0-3.0-10.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","564","1152132","0.0-3.0-10.0-2.0-30.0","1143.6999999568798","<p style=""color: red"" >3</p>","75","n-switch","true","true","2","2","0.9","75","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","565","1152498","0.0-3.0-10.0-2.0-31.0","null","<p style=""color: black"">3</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","566","1152808","0.0-3.0-10.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","567","1153437","0.0-3.0-10.0-2.0-33.0","625.4950000438839","<p style=""color: blue"" >8</p>","70","n-switch","true","true","1","6","0.9","70","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","568","1154334","0.0-3.0-10.0-2.0-34.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","569","1154641","0.0-3.0-10.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","570","1155321","0.0-3.0-10.0-2.0-36.0","675.5899999989197","<p style=""color: red"" >8</p>","72","n-switch","true","true","2","6","0.9","72","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","571","1156156","0.0-3.0-10.0-2.0-37.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","572","1156471","0.0-3.0-10.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","573","1157275","0.0-3.0-10.0-2.0-39.0","800.0650000176392","<p style=""color: red"" >8</p>","72","n-switch","true","false","2","6","0.9","72","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","574","1157990","0.0-3.0-10.0-2.0-40.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","575","1158295","0.0-3.0-10.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","576","1159031","0.0-3.0-10.0-2.0-42.0","732.8400000114925","<p style=""color: blue"" >7</p>","70","n-switch","true","true","1","5","0.9","70","8","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","577","1159813","0.0-3.0-10.0-2.0-43.0","null","<p style=""color: black"">7</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","578","1160128","0.0-3.0-10.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","579","1161205","0.0-3.0-10.0-3.0","1073.8899999996647","<p>Great job! You earned 3.84 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","580","1169167","0.0-3.0-12.0-0.0","7958.389999985229","<img src=""./static/img/fractal4.png"" width=""250"" height=""250""","","BDM","","","","","","","9","","","","48","","3","75.08191696580317","","","","","","","","","",""
"","html-keyboard-response","581","1171431","0.0-3.0-13.0-0.0","2261.774999962654","<p style='font-size':25px> You want <strong> 2.92 </strong> points. </p> <p> The computer offers <strong>2.88</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal5.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","582","1171535","0.0-3.0-15.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","583","1173648","0.0-3.0-15.0-1.0-0.0","2111.114999977872","<p>In this task, you will need to follow different rules depending on the color of the numbers on screen.</p><p style=""color: blue"">If the number is blue, you will need to respond to its magnitude (less than or greater than 5?).</p><p style=""color: red"">If the number is red, you will need to respond to its parity (even or odd?).</p><p> As a reminder, the response keys are: </p><p><strong> S   F   H   K </strong></p><p>Please place your fingers on the response keys now.</p><p>Press any button to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","584","1174452","0.0-3.0-15.0-2.0-0.0","800.5600000033155","<p style=""color: red"" >2</p>","72","n-switch","true","false","2","1","0.1","72","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","585","1175157","0.0-3.0-15.0-2.0-1.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","586","1175474","0.0-3.0-15.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","587","1175877","0.0-3.0-15.0-2.0-3.0","399.2149999830872","<p style=""color: red"" >2</p>","72","n-switch","true","false","2","1","0.1","72","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","588","1176980","0.0-3.0-15.0-2.0-4.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","589","1177292","0.0-3.0-15.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","590","1177988","0.0-3.0-15.0-2.0-6.0","691.895000054501","<p style=""color: red"" >9</p>","75","n-switch","true","false","2","7","0.1","75","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","591","1178816","0.0-3.0-15.0-2.0-7.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","592","1179118","0.0-3.0-15.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","593","1179905","0.0-3.0-15.0-2.0-9.0","783.6099999840371","<p style=""color: blue"" >1</p>","83","n-switch","true","true","1","0","0.1","83","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","594","1180626","0.0-3.0-15.0-2.0-10.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","595","1180938","0.0-3.0-15.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","596","1182041","0.0-3.0-15.0-2.0-12.0","1099.5199999888428","<p style=""color: blue"" >8</p>","70","n-switch","true","false","1","6","0.1","70","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","597","1182452","0.0-3.0-15.0-2.0-13.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","598","1182756","0.0-3.0-15.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","599","1183438","0.0-3.0-15.0-2.0-15.0","676.8750000046566","<p style=""color: blue"" >6</p>","70","n-switch","true","false","1","4","0.1","70","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","600","1184266","0.0-3.0-15.0-2.0-16.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","601","1184581","0.0-3.0-15.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","602","1185008","0.0-3.0-15.0-2.0-18.0","423.1399999698624","<p style=""color: blue"" >4</p>","70","n-switch","false","false","1","3","0.1","83","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","603","1186087","0.0-3.0-15.0-2.0-19.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","604","1186391","0.0-3.0-15.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","605","1187162","0.0-3.0-15.0-2.0-21.0","767.5300000119023","<p style=""color: blue"" >8</p>","70","n-switch","true","false","1","6","0.1","70","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","606","1187898","0.0-3.0-15.0-2.0-22.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","607","1188210","0.0-3.0-15.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","608","1188670","0.0-3.0-15.0-2.0-24.0","456.72499999636784","<p style=""color: blue"" >1</p>","83","n-switch","true","false","1","0","0.1","83","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","609","1189729","0.0-3.0-15.0-2.0-25.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","610","1190036","0.0-3.0-15.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","611","1190724","0.0-3.0-15.0-2.0-27.0","684.3349999981001","<p style=""color: blue"" >6</p>","70","n-switch","true","false","1","4","0.1","70","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","612","1191541","0.0-3.0-15.0-2.0-28.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","613","1191843","0.0-3.0-15.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","614","1192508","0.0-3.0-15.0-2.0-30.0","661.5400000009686","<p style=""color: blue"" >1</p>","83","n-switch","true","false","1","0","0.1","83","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","615","1193352","0.0-3.0-15.0-2.0-31.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","616","1193667","0.0-3.0-15.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","617","1194230","0.0-3.0-15.0-2.0-33.0","560.9249999979511","<p style=""color: blue"" >9</p>","70","n-switch","true","false","1","7","0.1","70","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","618","1195188","0.0-3.0-15.0-2.0-34.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","619","1195497","0.0-3.0-15.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","620","1196111","0.0-3.0-15.0-2.0-36.0","609.6000000252388","<p style=""color: blue"" >4</p>","83","n-switch","true","false","1","3","0.1","83","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","621","1197013","0.0-3.0-15.0-2.0-37.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","622","1197316","0.0-3.0-15.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","623","1198245","0.0-3.0-15.0-2.0-39.0","925.6300000124611","<p style=""color: blue"" >3</p>","70","n-switch","false","false","1","2","0.1","83","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","624","1198836","0.0-3.0-15.0-2.0-40.0","null","<p style=""color: black"">3</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","625","1199155","0.0-3.0-15.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","626","1200101","0.0-3.0-15.0-2.0-42.0","942.6049999892712","<p style=""color: red"" >1</p>","75","n-switch","true","true","2","0","0.1","75","9","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","627","1200668","0.0-3.0-15.0-2.0-43.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","628","1200974","0.0-3.0-15.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","629","1201728","0.0-3.0-15.0-3.0","751.0149999870919","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","630","1206381","0.0-3.0-16.0-0.0","4648.67000002414","<img src=""./static/img/fractal4.png"" width=""250"" height=""250""","","BDM","","","","","","","10","","","","32","","3","77.99812084297342","","","","","","","","","",""
"","html-keyboard-response","631","1208793","0.0-3.0-17.0-0.0","2410.390000033658","<p style='font-size':25px> You want <strong> 2.28 </strong> points. </p> <p> The computer offers <strong>2.08</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal5.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","632","1208903","0.0-3.0-19.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","633","1212923","0.0-3.0-19.0-1.0-0.0","4018.084999988787","<p>In this task, you will need to follow different rules depending on the color of the numbers on screen.</p><p style=""color: blue"">If the number is blue, you will need to respond to its magnitude (less than or greater than 5?).</p><p style=""color: red"">If the number is red, you will need to respond to its parity (even or odd?).</p><p> As a reminder, the response keys are: </p><p><strong> S   F   H   K </strong></p><p>Please place your fingers on the response keys now.</p><p>Press any button to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","634","1213888","0.0-3.0-19.0-2.0-0.0","961.6500000120141","<p style=""color: blue"" >6</p>","70","n-switch","true","false","1","4","0.1","70","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","635","1214442","0.0-3.0-19.0-2.0-1.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","636","1214760","0.0-3.0-19.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","637","1215345","0.0-3.0-19.0-2.0-3.0","580.4299999726936","<p style=""color: blue"" >8</p>","70","n-switch","true","false","1","6","0.1","70","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","638","1216279","0.0-3.0-19.0-2.0-4.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","639","1216595","0.0-3.0-19.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","640","1217116","0.0-3.0-19.0-2.0-6.0","518.1299999821931","<p style=""color: blue"" >1</p>","83","n-switch","true","false","1","0","0.1","83","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","641","1218100","0.0-3.0-19.0-2.0-7.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","642","1218418","0.0-3.0-19.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","643","1219390","0.0-3.0-19.0-2.0-9.0","967.9500000202097","<p style=""color: blue"" >2</p>","83","n-switch","true","false","1","1","0.1","83","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","644","1219929","0.0-3.0-19.0-2.0-10.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","645","1220245","0.0-3.0-19.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","646","1220855","0.0-3.0-19.0-2.0-12.0","606.0949999955483","<p style=""color: blue"" >8</p>","70","n-switch","true","false","1","6","0.1","70","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","647","1221764","0.0-3.0-19.0-2.0-13.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","648","1222067","0.0-3.0-19.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","649","1222520","0.0-3.0-19.0-2.0-15.0","449.350000009872","<p style=""color: blue"" >9</p>","70","n-switch","true","false","1","7","0.1","70","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","650","1223598","0.0-3.0-19.0-2.0-16.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","651","1223904","0.0-3.0-19.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","652","1224360","0.0-3.0-19.0-2.0-18.0","453.4049999783747","<p style=""color: blue"" >7</p>","70","n-switch","true","false","1","5","0.1","70","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","653","1225423","0.0-3.0-19.0-2.0-19.0","null","<p style=""color: black"">7</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","654","1225729","0.0-3.0-19.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","655","1226559","0.0-3.0-19.0-2.0-21.0","827.1650000242516","<p style=""color: red"" >4</p>","72","n-switch","true","true","2","3","0.1","72","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","656","1227234","0.0-3.0-19.0-2.0-22.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","657","1227553","0.0-3.0-19.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","658","1228141","0.0-3.0-19.0-2.0-24.0","584.7150000045076","<p style=""color: red"" >2</p>","72","n-switch","true","false","2","1","0.1","72","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","659","1229073","0.0-3.0-19.0-2.0-25.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","660","1229379","0.0-3.0-19.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","661","1229879","0.0-3.0-19.0-2.0-27.0","495.5900000059046","<p style=""color: red"" >4</p>","72","n-switch","true","false","2","3","0.1","72","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","662","1230893","0.0-3.0-19.0-2.0-28.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","663","1231198","0.0-3.0-19.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","664","1231867","0.0-3.0-19.0-2.0-30.0","665.3299999888986","<p style=""color: red"" >7</p>","75","n-switch","true","false","2","5","0.1","75","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","665","1232715","0.0-3.0-19.0-2.0-31.0","null","<p style=""color: black"">7</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","666","1233020","0.0-3.0-19.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","667","1233586","0.0-3.0-19.0-2.0-33.0","558.9000000036322","<p style=""color: red"" >2</p>","72","n-switch","true","false","2","1","0.1","72","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","668","1234538","0.0-3.0-19.0-2.0-34.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","669","1234855","0.0-3.0-19.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","670","1235376","0.0-3.0-19.0-2.0-36.0","517.4199999892153","<p style=""color: red"" >1</p>","75","n-switch","true","false","2","0","0.1","75","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","671","1236374","0.0-3.0-19.0-2.0-37.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","672","1236689","0.0-3.0-19.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","673","1237251","0.0-3.0-19.0-2.0-39.0","558.095000043977","<p style=""color: red"" >8</p>","72","n-switch","true","false","2","6","0.1","72","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","674","1238203","0.0-3.0-19.0-2.0-40.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","675","1238520","0.0-3.0-19.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","676","1239091","0.0-3.0-19.0-2.0-42.0","567.879999987781","<p style=""color: red"" >6</p>","72","n-switch","true","false","2","4","0.1","72","10","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","677","1240025","0.0-3.0-19.0-2.0-43.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","678","1240342","0.0-3.0-19.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","679","1240993","0.0-3.0-19.0-3.0","648.9650000003166","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","680","1245002","0.0-3.0-20.0-0.0","4005.570000037551","<img src=""./static/img/fractal4.png"" width=""250"" height=""250""","","BDM","","","","","","","11","","","","24","","3","37.52224621277076","","","","","","","","","",""
"","html-keyboard-response","681","1250312","0.0-3.0-21.0-0.0","5307.585000002291","<p style='font-size':25px> You want <strong> 1.96 </strong> points. </p> <p> The computer offers <strong>1.64</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal5.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","682","1250424","0.0-3.0-23.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","683","1252749","0.0-3.0-23.0-1.0-0.0","2321.3899999973364","<p>In this task, you will need to follow different rules depending on the color of the numbers on screen.</p><p style=""color: blue"">If the number is blue, you will need to respond to its magnitude (less than or greater than 5?).</p><p style=""color: red"">If the number is red, you will need to respond to its parity (even or odd?).</p><p> As a reminder, the response keys are: </p><p><strong> S   F   H   K </strong></p><p>Please place your fingers on the response keys now.</p><p>Press any button to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","684","1253759","0.0-3.0-23.0-2.0-0.0","1006.7099999869242","<p style=""color: blue"" >9</p>","70","n-switch","true","false","1","7","0.1","70","11","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","685","1254266","0.0-3.0-23.0-2.0-1.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","686","1254586","0.0-3.0-23.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","687","1255271","0.0-3.0-23.0-2.0-3.0","681.6150000086054","<p style=""color: red"" >2</p>","72","n-switch","true","true","2","1","0.1","72","11","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","688","1256101","0.0-3.0-23.0-2.0-4.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","689","1256406","0.0-3.0-23.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","690","1257432","0.0-3.0-23.0-2.0-6.0","1021.7849999899045","<p style=""color: red"" >7</p>","75","n-switch","true","false","2","5","0.1","75","11","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","691","1257921","0.0-3.0-23.0-2.0-7.0","null","<p style=""color: black"">7</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","692","1258228","0.0-3.0-23.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","693","1258875","0.0-3.0-23.0-2.0-9.0","643.1400000001304","<p style=""color: red"" >2</p>","72","n-switch","true","false","2","1","0.1","72","11","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","694","1259748","0.0-3.0-23.0-2.0-10.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","695","1260054","0.0-3.0-23.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","696","1260742","0.0-3.0-23.0-2.0-12.0","684.9849999998696","<p style=""color: blue"" >8</p>","70","n-switch","true","true","1","6","0.1","70","11","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","697","1261572","0.0-3.0-23.0-2.0-13.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","698","1261877","0.0-3.0-23.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","699","1263219","0.0-3.0-23.0-2.0-15.0","1337.6699999789707","<p style=""color: blue"" >6</p>","70","n-switch","true","false","1","4","0.1","70","11","false","","","","","","","","","","","","","","","",""
"","html-keyboard-response","700","1263398","0.0-3.0-23.0-2.0-16.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","701","1263715","0.0-3.0-23.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","","",""
