"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","task","correct","detect","correct_key","tasknum","practice_accuracy","practice","nback","n","response","BDMquizgrade","slider_start","stimnum","TOT","overall","performance_by_block","points_list","value_list","offer_list"
"","categorize-html","652","1302215","0.0-3.0-19.0-2.0-3.0","null","<p>E</p>","null","detection","false","false","90","10","","","","","","","","0","","","","","",""
"","html-keyboard-response","653","1302222","0.0-3.0-19.0-2.0-4.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","654","1302536","0.0-3.0-19.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","655","1304056","0.0-3.0-19.0-2.0-6.0","null","<p>E</p>","null","detection","false","false","90","10","","","","","","","","0","","","","","",""
"","html-keyboard-response","656","1304064","0.0-3.0-19.0-2.0-7.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","657","1304378","0.0-3.0-19.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","658","1305898","0.0-3.0-19.0-2.0-9.0","null","<p>X</p>","null","detection","false","false","90","10","","","","","","","","2","","","","","",""
"","html-keyboard-response","659","1305906","0.0-3.0-19.0-2.0-10.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","660","1306218","0.0-3.0-19.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","661","1306645","0.0-3.0-19.0-2.0-12.0","423.7100000027567","<p>T</p>","75","detection","true","true","75","10","","","","","","","","3","","","","","",""
"","html-keyboard-response","662","1307731","0.0-3.0-19.0-2.0-13.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","663","1308044","0.0-3.0-19.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","664","1308483","0.0-3.0-19.0-2.0-15.0","435.93999999575317","<p>T</p>","75","detection","true","true","75","10","","","","","","","","3","","","","","",""
"","html-keyboard-response","665","1309555","0.0-3.0-19.0-2.0-16.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","666","1309870","0.0-3.0-19.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","667","1311388","0.0-3.0-19.0-2.0-18.0","null","<p>E</p>","null","detection","false","false","90","10","","","","","","","","0","","","","","",""
"","html-keyboard-response","668","1311399","0.0-3.0-19.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","669","1311722","0.0-3.0-19.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","670","1313262","0.0-3.0-19.0-2.0-21.0","null","<p>E</p>","null","detection","false","false","90","10","","","","","","","","0","","","","","",""
"","html-keyboard-response","671","1313270","0.0-3.0-19.0-2.0-22.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","672","1313582","0.0-3.0-19.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","673","1315100","0.0-3.0-19.0-2.0-24.0","null","<p>R</p>","null","detection","false","false","90","10","","","","","","","","1","","","","","",""
"","html-keyboard-response","674","1315105","0.0-3.0-19.0-2.0-25.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","675","1315425","0.0-3.0-19.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","676","1316942","0.0-3.0-19.0-2.0-27.0","null","<p>R</p>","null","detection","false","false","90","10","","","","","","","","1","","","","","",""
"","html-keyboard-response","677","1316950","0.0-3.0-19.0-2.0-28.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","678","1317265","0.0-3.0-19.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","679","1318789","0.0-3.0-19.0-2.0-30.0","null","<p>E</p>","null","detection","false","false","90","10","","","","","","","","0","","","","","",""
"","html-keyboard-response","680","1318795","0.0-3.0-19.0-2.0-31.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","681","1319105","0.0-3.0-19.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","682","1320626","0.0-3.0-19.0-2.0-33.0","null","<p>X</p>","null","detection","false","false","90","10","","","","","","","","2","","","","","",""
"","html-keyboard-response","683","1320635","0.0-3.0-19.0-2.0-34.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","684","1320943","0.0-3.0-19.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","685","1322469","0.0-3.0-19.0-2.0-36.0","null","<p>E</p>","null","detection","false","false","90","10","","","","","","","","0","","","","","",""
"","html-keyboard-response","686","1322476","0.0-3.0-19.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","687","1322789","0.0-3.0-19.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","688","1323256","0.0-3.0-19.0-2.0-39.0","462.4600000679493","<p>T</p>","75","detection","true","true","75","10","","","","","","","","3","","","","","",""
"","html-keyboard-response","689","1324308","0.0-3.0-19.0-2.0-40.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","690","1324612","0.0-3.0-19.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","691","1326131","0.0-3.0-19.0-2.0-42.0","null","<p>R</p>","null","detection","false","false","90","10","","","","","","","","1","","","","","",""
"","html-keyboard-response","692","1326138","0.0-3.0-19.0-2.0-43.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","693","1326455","0.0-3.0-19.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","694","1327750","0.0-3.0-19.0-3.0","1292.1649999916553","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","",""
"","html-slider-response","695","1338412","0.0-3.0-20.0-0.0","10657.714999979362","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","11","","","","","68","","29.86868353875294","","","","","","",""
"","html-keyboard-response","696","1339780","0.0-3.0-21.0-0.0","1366.074999794364","<p style='font-size':25px> You want <strong> 3.72 </strong> points. </p> <p> The computer offers <strong>2.32</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","697","1339897","0.0-3.0-23.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","698","1344708","0.0-3.0-23.0-1.0-0.0","4808.320000069216","<p>In this task, you will need to press <strong>K</strong> every time you see the target letter <strong>T</strong>. </p><p>You must respond while the letter is on screen or your answer will not count.</p><p> Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","",""
"","categorize-html","699","1346221","0.0-3.0-23.0-2.0-0.0","null","<p>R</p>","null","detection","false","false","90","11","","","","","","","","1","","","","","",""
"","html-keyboard-response","700","1346227","0.0-3.0-23.0-2.0-1.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","701","1346544","0.0-3.0-23.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","702","1348065","0.0-3.0-23.0-2.0-3.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","2","","","","","",""
"","html-keyboard-response","703","1348071","0.0-3.0-23.0-2.0-4.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","704","1348388","0.0-3.0-23.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","705","1349905","0.0-3.0-23.0-2.0-6.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","2","","","","","",""
"","html-keyboard-response","706","1349911","0.0-3.0-23.0-2.0-7.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","707","1350226","0.0-3.0-23.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","708","1351747","0.0-3.0-23.0-2.0-9.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","2","","","","","",""
"","html-keyboard-response","709","1351758","0.0-3.0-23.0-2.0-10.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","710","1352062","0.0-3.0-23.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","711","1353577","0.0-3.0-23.0-2.0-12.0","null","<p>E</p>","null","detection","false","false","90","11","","","","","","","","0","","","","","",""
"","html-keyboard-response","712","1353584","0.0-3.0-23.0-2.0-13.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","713","1353893","0.0-3.0-23.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","714","1355412","0.0-3.0-23.0-2.0-15.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","2","","","","","",""
"","html-keyboard-response","715","1355420","0.0-3.0-23.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","716","1355722","0.0-3.0-23.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","717","1357248","0.0-3.0-23.0-2.0-18.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","2","","","","","",""
"","html-keyboard-response","718","1357256","0.0-3.0-23.0-2.0-19.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","719","1357570","0.0-3.0-23.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","720","1359087","0.0-3.0-23.0-2.0-21.0","null","<p>X</p>","null","detection","false","false","90","11","","","","","","","","2","","","","","",""
"","html-keyboard-response","721","1359092","0.0-3.0-23.0-2.0-22.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","722","1359396","0.0-3.0-23.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","723","1360921","0.0-3.0-23.0-2.0-24.0","null","<p>R</p>","null","detection","false","false","90","11","","","","","","","","1","","","","","",""
"","html-keyboard-response","724","1360932","0.0-3.0-23.0-2.0-25.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","725","1361240","0.0-3.0-23.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","726","1361721","0.0-3.0-23.0-2.0-27.0","477.1150001324713","<p>T</p>","75","detection","true","true","75","11","","","","","","","","3","","","","","",""
"","html-keyboard-response","727","1362745","0.0-3.0-23.0-2.0-28.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","728","1363056","0.0-3.0-23.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","729","1363560","0.0-3.0-23.0-2.0-30.0","500.36499998532236","<p>T</p>","75","detection","true","true","75","11","","","","","","","","3","","","","","",""
"","html-keyboard-response","730","1364573","0.0-3.0-23.0-2.0-31.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","731","1364877","0.0-3.0-23.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","732","1365451","0.0-3.0-23.0-2.0-33.0","569.9099998455495","<p>T</p>","75","detection","true","true","75","11","","","","","","","","3","","","","","",""
"","html-keyboard-response","733","1366397","0.0-3.0-23.0-2.0-34.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","734","1366702","0.0-3.0-23.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","735","1368220","0.0-3.0-23.0-2.0-36.0","null","<p>R</p>","null","detection","false","false","90","11","","","","","","","","1","","","","","",""
"","html-keyboard-response","736","1368227","0.0-3.0-23.0-2.0-37.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","737","1368537","0.0-3.0-23.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","738","1370058","0.0-3.0-23.0-2.0-39.0","null","<p>R</p>","null","detection","false","false","90","11","","","","","","","","1","","","","","",""
"","html-keyboard-response","739","1370066","0.0-3.0-23.0-2.0-40.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","740","1370370","0.0-3.0-23.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","741","1371888","0.0-3.0-23.0-2.0-42.0","null","<p>R</p>","null","detection","false","false","90","11","","","","","","","","1","","","","","",""
"","html-keyboard-response","742","1371895","0.0-3.0-23.0-2.0-43.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","743","1372203","0.0-3.0-23.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","744","1373282","0.0-3.0-23.0-3.0","1073.625000193715","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","745","1392841","0.0-4.0-0.0","19557.199999922886","<p>This experiment is almost over. Please press <strong>M</strong> if you'd like to read more about the process we used to determine the points you earned and why asking for your true fair wage is the best strategy.</p><p>[Press the space bar to move on.]</p>","77","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","746","1406584","0.0-5.0-0.0-0.0","13739.790000021458","<p>Why is the best strategy to ask for <strong> what you truly believe is a fair wage for you</strong>?</p><p>Because the payment process of this experiment has one special rule.</p><p>Its an unusual rule, but its implications are simple.</p><p>There is no way of gaming the process.</p><p>The <strong> best </strong> thing you can do in every trial is <strong> ask yourself how many points you want to be paid if you achieve at least 80% accuracy that round, and then ask for that amount.</strong></p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","747","1418003","0.0-5.0-1.0-0.0","11417.249999940395","<p>What is the rule? Once you tell us what you think is a fair wage for you, the computer will present you with a <strong> random counter-offer. </strong></p><p>If you ask for fewer points than the computer offers you, then you will complete the task and be given the points the computer offered.</p><p>For example, say you ask for 3 points and the computer offers 4, then if you complete the task with at least 80% accuracy, you will be given 4 points.</p><p>If you ask for more points than the computer offers you, then you will do a different task on that round. The alternate task is worth <strong> 1 point. </strong></p><p>For example, if you ask for 5 points and the computer offers 4 points, then you will do something else and be given 1 point.</p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","748","1439746","0.0-5.0-2.0-0.0","21741.38000002131","<p>Why is it in your best interest to ask for a truly fair wage?</p><p>You might think your best strategy is to always ask for a lot of points. This is <strong>not the case.</strong></p><p>The points you earn are determined by the computer's random offer, and <strong> not </strong> just what you ask for.</p><p>Thus, if you ask for more than your truly fair wage, you will not affect your final point payment. Instead, you might lose the opportunity to do that task and earn more than 1 point.</p><p>This happens if the computer's random number lies between your true fair wage and the value you reported.</p><p>It follows that by asking for a fair wage for you, you will earn that amount or more if the computer offers to pay as much as your fair wage.</p><p>What happens if you ask for less than a truly fair wage? Then you will earn fewer points than you believe you deserve!</p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","749","1441821","0.0-5.0-3.0-0.0","2072.880000108853","<p>We hope this explanation has cleared things up.</p><p>Press the space bar to continue.</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","750","1447208","0.0-6.0-0.0","5385.550000006333","<p>Thank you for your participation! This experiment is now over.</p><p>You earned 26 points total.</p><p>Please submit your work and we will bonus you within 48 hours.</p><p>[Press space bar to close this experiment.]</p>","32","","","","","","","","","","","","","","1441821","96.66666666666667","100.00,100.00,100.00,87.00,100.00,100.00,100.00,100.00,80.00,93.00,100.00,100.00","1,1,4.64,4.60,1,1,1,1,4.00,3.88,1,1","4.52,4.04,3.88,4.52,4.36,4.20,3.88,3.72,3.56,3.40,3.72,3.72","1.76,3.76,4.64,4.60,3.76,1.48,3.36,3.68,4.00,3.88,3.60,2.32"
"true","fullscreen","751","1448212","0.0-7.0","","","","","","","","","","","","","","","","","","","","","",""
